"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"04/04/1999","13,905.5","13,905.0","13,905.5","13,905.0","","0.03%"
"28/03/1999","13,901.5","13,899.0","13,901.5","13,899.0","","-0.01%"
"21/03/1999","13,902.5","13,900.0","13,902.5","13,900.0","","0.00%"
"14/03/1999","13,902.5","13,902.0","13,902.5","13,902.0","","0.01%"
"07/03/1999","13,900.5","13,898.0","13,900.5","13,898.0","","0.05%"
"28/02/1999","13,894.0","13,888.0","13,894.0","13,888.0","","0.01%"
"21/02/1999","13,892.0","13,890.0","13,892.0","13,890.0","","0.07%"
"14/02/1999","13,882.0","13,881.0","13,882.0","13,881.0","","0.00%"
"07/02/1999","13,881.5","13,880.0","13,881.5","13,880.0","","0.03%"
"31/01/1999","13,878.0","13,874.0","13,878.0","13,874.0","","-0.01%"
"24/01/1999","13,880.0","13,877.0","13,880.0","13,877.0","","-0.04%"
"17/01/1999","13,885.0","13,882.0","13,885.0","13,882.0","","0.00%"
"10/01/1999","13,885.0","13,884.0","13,885.0","13,884.0","","0.32%"
"03/01/1999","13,841.0","13,791.0","13,841.0","13,791.0","","-0.37%"
"27/12/1998","13,893.0","13,892.0","13,893.0","13,892.0","","0.02%"
"20/12/1998","13,890.0","13,888.0","13,890.0","13,888.0","","-0.02%"
"13/12/1998","13,893.0","13,892.0","13,893.0","13,892.0","","0.04%"
"06/12/1998","13,887.0","13,877.0","13,887.0","13,877.0","","-0.05%"
"29/11/1998","13,893.5","13,893.0","13,893.5","13,893.0","","0.05%"
"22/11/1998","13,886.0","13,876.0","13,886.0","13,876.0","","-0.01%"
"15/11/1998","13,887.0","13,877.0","13,887.0","13,877.0","","-0.07%"
"08/11/1998","13,897.0","13,896.0","13,897.0","13,896.0","","-0.01%"
"01/11/1998","13,899.0","13,898.0","13,899.0","13,898.0","","-0.05%"
"25/10/1998","13,906.0","13,904.0","13,906.0","13,904.0","","0.00%"
"18/10/1998","13,906.0","13,904.0","13,906.0","13,904.0","","0.01%"
"11/10/1998","13,904.0","13,900.0","13,904.0","13,900.0","","0.00%"
"04/10/1998","13,904.0","13,900.0","13,904.0","13,900.0","","0.00%"
"27/09/1998","13,904.0","13,900.0","13,904.0","13,900.0","","0.00%"
"20/09/1998","13,904.0","13,900.0","13,904.0","13,900.0","","-0.03%"
"13/09/1998","13,907.5","13,907.0","13,907.5","13,907.0","","0.00%"
"06/09/1998","13,907.5","13,907.0","13,907.5","13,907.0","","0.00%"
"30/08/1998","13,907.5","13,907.0","13,907.5","13,907.0","","0.00%"
"23/08/1998","13,907.5","13,907.0","13,907.5","13,907.0","","0.00%"
"16/08/1998","13,907.0","13,906.0","13,907.0","13,906.0","","0.00%"
"09/08/1998","13,906.5","13,905.0","13,906.5","13,905.0","","0.04%"
"02/08/1998","13,901.5","13,895.0","13,901.5","13,895.0","","6.98%"
"26/07/1998","12,994.0","12,993.0","12,994.0","12,993.0","","0.02%"
"19/07/1998","12,992.0","12,991.0","12,992.0","12,991.0","","0.02%"
"12/07/1998","12,989.5","12,989.0","12,989.5","12,989.0","","0.02%"
"05/07/1998","12,986.5","12,984.0","12,986.5","12,984.0","","0.02%"
"28/06/1998","12,984.0","12,981.0","12,984.0","12,981.0","","-0.02%"
"21/06/1998","12,987.0","12,986.0","12,987.0","12,986.0","","0.02%"
"14/06/1998","12,985.0","12,983.0","12,985.0","12,983.0","","0.00%"
"07/06/1998","12,985.0","12,982.0","12,985.0","12,982.0","","0.00%"
"31/05/1998","12,985.5","12,985.0","12,985.5","12,985.0","","0.02%"
"24/05/1998","12,983.0","12,982.0","12,983.0","12,982.0","","0.02%"
"17/05/1998","12,981.0","12,975.0","12,981.0","12,975.0","","-0.01%"
"10/05/1998","12,982.0","12,980.0","12,982.0","12,980.0","","0.01%"
"03/05/1998","12,980.5","12,978.0","12,980.5","12,978.0","","-0.03%"
"26/04/1998","12,984.5","12,982.0","12,984.5","12,982.0","","0.02%"
"19/04/1998","12,982.0","12,980.0","12,982.0","12,980.0","","-0.05%"
"12/04/1998","12,989.0","12,987.0","12,989.0","12,987.0","","0.02%"
"05/04/1998","12,986.0","12,984.0","12,986.0","12,984.0","","0.05%"
"29/03/1998","12,979.0","12,974.0","12,979.0","12,974.0","","-0.02%"
"22/03/1998","12,981.0","12,979.0","12,981.0","12,979.0","","0.00%"
"15/03/1998","12,981.5","12,979.0","12,981.5","12,979.0","","0.01%"
"08/03/1998","12,980.0","12,978.0","12,980.0","12,978.0","","0.03%"
"01/03/1998","12,976.5","12,975.0","12,976.5","12,975.0","","0.03%"
"22/02/1998","12,973.0","12,968.0","12,973.0","12,968.0","","-0.04%"
"15/02/1998","12,978.5","12,976.0","12,978.5","12,976.0","","5.59%"
"08/02/1998","12,291.0","12,289.0","12,291.0","12,289.0","","0.00%"
"01/02/1998","12,291.0","12,289.0","12,291.0","12,289.0","","0.00%"
"25/01/1998","12,290.5","12,288.0","12,290.5","12,288.0","","0.00%"
"18/01/1998","12,290.5","12,288.0","12,290.5","12,288.0","","-0.01%"
"11/01/1998","12,292.0","12,291.0","12,292.0","12,291.0","","0.00%"
"04/01/1998","12,291.5","12,290.0","12,291.5","12,290.0","","0.00%"
"28/12/1997","12,292.0","12,291.0","12,292.0","12,291.0","","0.00%"
"21/12/1997","12,292.0","12,291.0","12,292.0","12,291.0","","0.03%"
"14/12/1997","12,288.0","12,283.0","12,288.0","12,283.0","","-0.03%"
"07/12/1997","12,291.5","12,290.0","12,291.5","12,290.0","","-0.01%"
"30/11/1997","12,292.5","12,292.0","12,292.5","12,292.0","","0.05%"
"23/11/1997","12,286.5","12,286.0","12,286.5","12,286.0","","0.35%"
"16/11/1997","12,244.0","12,238.0","12,244.0","12,238.0","","0.48%"
"09/11/1997","12,185.0","12,180.0","12,185.0","12,180.0","","-0.17%"
"02/11/1997","12,206.0","12,200.0","12,206.0","12,200.0","","-0.32%"
"26/10/1997","12,245.0","12,240.0","12,245.0","12,240.0","","-0.42%"
"19/10/1997","12,297.0","12,296.0","12,297.0","12,296.0","","4.03%"
"12/10/1997","11,821.0","11,815.0","11,821.0","11,815.0","","0.78%"
"05/10/1997","11,729.5","11,726.0","11,729.5","11,726.0","","0.04%"
"28/09/1997","11,724.5","11,724.0","11,724.5","11,724.0","","0.06%"
"21/09/1997","11,717.5","11,716.0","11,717.5","11,716.0","","0.08%"
"14/09/1997","11,708.5","11,705.0","11,708.5","11,705.0","","0.05%"
"07/09/1997","11,702.5","11,700.0","11,702.5","11,700.0","","0.05%"
"31/08/1997","11,697.0","11,694.0","11,697.0","11,694.0","","0.00%"
"24/08/1997","11,697.0","11,694.0","11,697.0","11,694.0","","0.03%"
"17/08/1997","11,693.0","11,690.0","11,693.0","11,690.0","","0.01%"
"10/08/1997","11,692.0","11,689.0","11,692.0","11,689.0","","0.05%"
"03/08/1997","11,686.0","11,684.0","11,686.0","11,684.0","","0.03%"
"27/07/1997","11,682.5","11,680.0","11,682.5","11,680.0","","0.00%"
"20/07/1997","11,682.5","11,680.0","11,682.5","11,680.0","","0.06%"
"13/07/1997","11,675.5","11,673.0","11,675.5","11,673.0","","0.02%"
"06/07/1997","11,673.5","11,670.0","11,673.5","11,670.0","","0.01%"
"29/06/1997","11,672.5","11,670.0","11,672.5","11,670.0","","0.06%"
"22/06/1997","11,666.0","11,661.0","11,666.0","11,661.0","","0.03%"
"15/06/1997","11,662.0","11,658.0","11,662.0","11,658.0","","-0.02%"
"08/06/1997","11,664.0","11,659.0","11,664.0","11,659.0","","0.03%"
"01/06/1997","11,660.0","11,655.0","11,660.0","11,655.0","","0.00%"
"25/05/1997","11,660.0","11,655.0","11,660.0","11,655.0","","0.01%"
"18/05/1997","11,659.0","11,654.0","11,659.0","11,654.0","","0.04%"
"11/05/1997","11,654.5","11,649.0","11,654.5","11,649.0","","-0.03%"
"04/05/1997","11,658.0","11,654.0","11,658.0","11,654.0","","0.02%"
"27/04/1997","11,656.0","11,652.0","11,656.0","11,652.0","","0.00%"
"20/04/1997","11,656.5","11,653.0","11,656.5","11,653.0","","0.00%"
"13/04/1997","11,656.5","11,653.0","11,656.5","11,653.0","","0.04%"
"06/04/1997","11,651.5","11,646.0","11,651.5","11,646.0","","0.01%"
"30/03/1997","11,650.5","11,645.0","11,650.5","11,645.0","","0.01%"
"23/03/1997","11,649.5","11,644.0","11,649.5","11,644.0","","0.12%"
"16/03/1997","11,635.0","11,620.0","11,635.0","11,620.0","","-0.09%"
"09/03/1997","11,645.5","11,640.0","11,645.5","11,640.0","","2.02%"
"02/03/1997","11,415.0","11,410.0","11,415.0","11,410.0","","1.88%"
"23/02/1997","11,204.5","11,201.0","11,204.5","11,201.0","","0.15%"
"16/02/1997","11,187.5","11,182.0","11,187.5","11,182.0","","0.08%"
"09/02/1997","11,179.0","11,174.0","11,179.0","11,174.0","","0.00%"
"02/02/1997","11,178.5","11,173.0","11,178.5","11,173.0","","-0.04%"
"26/01/1997","11,182.5","11,177.0","11,182.5","11,177.0","","0.04%"
"19/01/1997","11,178.5","11,173.0","11,178.5","11,173.0","","-0.04%"
"12/01/1997","11,183.0","11,180.0","11,183.0","11,180.0","","0.13%"
"05/01/1997","11,168.0","11,163.0","11,168.0","11,163.0","","0.07%"
"29/12/1996","11,160.0","11,155.0","11,160.0","11,155.0","","0.11%"
"22/12/1996","11,147.5","11,142.0","11,147.5","11,142.0","","0.04%"
"15/12/1996","11,143.5","11,138.0","11,143.5","11,138.0","","0.02%"
"08/12/1996","11,141.0","11,136.0","11,141.0","11,136.0","","0.18%"
"01/12/1996","11,121.5","11,118.0","11,121.5","11,118.0","","0.24%"
"24/11/1996","11,094.5","11,089.0","11,094.5","11,089.0","","0.14%"
"17/11/1996","11,079.5","11,074.0","11,079.5","11,074.0","","0.03%"
"10/11/1996","11,076.5","11,071.0","11,076.5","11,071.0","","0.06%"
"03/11/1996","11,070.0","11,065.0","11,070.0","11,065.0","","0.05%"
"27/10/1996","11,065.0","11,060.0","11,065.0","11,060.0","","0.01%"
"20/10/1996","11,064.0","11,059.0","11,064.0","11,059.0","","-0.03%"
"13/10/1996","11,067.5","11,065.0","11,067.5","11,065.0","","0.09%"
"06/10/1996","11,057.0","11,052.0","11,057.0","11,052.0","","0.16%"
"29/09/1996","11,039.5","11,037.0","11,039.5","11,037.0","","0.11%"
"22/09/1996","11,027.5","11,025.0","11,027.5","11,025.0","","0.04%"
"15/09/1996","11,023.0","11,022.0","11,023.0","11,022.0","","0.05%"
"08/09/1996","11,018.0","11,015.0","11,018.0","11,015.0","","-0.01%"
"01/09/1996","11,019.5","11,017.0","11,019.5","11,017.0","","0.00%"
"25/08/1996","11,019.5","11,017.0","11,019.5","11,017.0","","0.00%"
"18/08/1996","11,019.5","11,015.0","11,019.5","11,015.0","","0.02%"
"11/08/1996","11,017.0","11,014.0","11,017.0","11,014.0","","0.00%"
"04/08/1996","11,017.0","11,014.0","11,017.0","11,014.0","","-0.01%"
"28/07/1996","11,018.0","11,014.0","11,018.0","11,014.0","","-0.02%"
"21/07/1996","11,020.0","11,018.0","11,020.0","11,018.0","","0.01%"
"14/07/1996","11,019.0","11,017.0","11,019.0","11,017.0","","0.02%"
"07/07/1996","11,016.5","11,014.0","11,016.5","11,014.0","","0.00%"
"30/06/1996","11,016.0","11,013.0","11,016.0","11,013.0","","0.02%"
"23/06/1996","11,014.0","11,012.0","11,014.0","11,012.0","","0.00%"
"16/06/1996","11,014.0","11,013.0","11,014.0","11,013.0","","0.00%"
"09/06/1996","11,013.5","11,011.0","11,013.5","11,011.0","","0.02%"
"02/06/1996","11,011.5","11,009.0","11,011.5","11,009.0","","0.00%"
"26/05/1996","11,011.5","11,009.0","11,011.5","11,009.0","","0.00%"
"19/05/1996","11,011.5","11,009.0","11,011.5","11,009.0","","-0.01%"
"12/05/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"05/05/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"28/04/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"21/04/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"14/04/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"07/04/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"31/03/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.00%"
"24/03/1996","11,013.0","11,010.0","11,013.0","11,010.0","","0.02%"
"17/03/1996","11,011.0","11,008.0","11,011.0","11,008.0","","0.00%"
"10/03/1996","11,011.0","11,008.0","11,011.0","11,008.0","","0.00%"
"03/03/1996","11,011.0","11,008.0","11,011.0","11,008.0","","-0.01%"
"25/02/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"18/02/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"11/02/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"04/02/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"28/01/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"21/01/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"14/01/1996","11,012.5","11,010.0","11,012.5","11,010.0","","0.00%"
"07/01/1996","11,012.0","11,010.0","11,012.0","11,010.0","","0.00%"
"31/12/1995","11,011.5","11,010.0","11,011.5","11,010.0","","0.00%"
"24/12/1995","11,011.0","11,010.0","11,011.0","11,010.0","","0.00%"
"17/12/1995","11,011.0","11,010.0","11,011.0","11,010.0","","0.00%"
"10/12/1995","11,011.0","11,010.0","11,011.0","11,010.0","","0.00%"
"03/12/1995","11,011.0","11,010.0","11,011.0","11,010.0","","0.01%"
"26/11/1995","11,010.0","11,009.0","11,010.0","11,009.0","","0.00%"
"19/11/1995","11,010.0","11,009.0","11,010.0","11,009.0","","0.01%"
"12/11/1995","11,008.5","11,008.0","11,008.5","11,008.0","","0.00%"
"05/11/1995","11,008.5","11,007.0","11,008.5","11,007.0","","0.02%"
"29/10/1995","11,006.0","11,004.0","11,006.0","11,004.0","","-0.02%"
"22/10/1995","11,008.0","11,004.0","11,008.0","11,004.0","","0.00%"
"15/10/1995","11,008.0","11,004.0","11,008.0","11,004.0","","0.01%"
"08/10/1995","11,006.5","11,000.0","11,006.5","11,000.0","","-0.07%"
"01/10/1995","11,014.0","11,008.0","11,014.0","11,008.0","","-0.08%"
"24/09/1995","11,022.5","11,015.0","11,022.5","11,015.0","","-0.07%"
"17/09/1995","11,030.5","11,025.0","11,030.5","11,025.0","","0.00%"
"10/09/1995","11,030.5","11,025.0","11,030.5","11,025.0","","0.00%"
"03/09/1995","11,030.5","11,025.0","11,030.5","11,025.0","","0.00%"
"27/08/1995","11,030.5","11,025.0","11,030.5","11,025.0","","-0.05%"
"20/08/1995","11,036.5","11,030.0","11,036.5","11,030.0","","-0.08%"
"13/08/1995","11,045.0","11,039.0","11,045.0","11,039.0","","0.05%"
"06/08/1995","11,039.0","11,030.0","11,039.0","11,030.0","","0.00%"
"30/07/1995","11,039.0","11,030.0","11,039.0","11,030.0","","0.00%"
"23/07/1995","11,039.0","11,030.0","11,039.0","11,030.0","","0.04%"
"16/07/1995","11,035.0","11,020.0","11,035.0","11,020.0","","-0.08%"
"09/07/1995","11,043.5","11,035.0","11,043.5","11,035.0","","0.00%"
"02/07/1995","11,043.5","11,035.0","11,043.5","11,035.0","","-0.02%"
"25/06/1995","11,046.0","11,040.0","11,046.0","11,040.0","","0.00%"
"18/06/1995","11,046.0","11,040.0","11,046.0","11,040.0","","-0.05%"
"11/06/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.00%"
"04/06/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.00%"
"28/05/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.00%"
"21/05/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.00%"
"14/05/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.00%"
"07/05/1995","11,051.0","11,045.0","11,051.0","11,045.0","","0.04%"
"30/04/1995","11,047.0","11,041.0","11,047.0","11,041.0","","0.00%"
"23/04/1995","11,047.0","11,041.0","11,047.0","11,041.0","","0.00%"
"16/04/1995","11,047.0","11,041.0","11,047.0","11,041.0","","-0.03%"
